feature,mean_importance
FIP+,-0.0032246632285969218
wRC+,-0.0020909525480387746
타자WAR,-0.0013455132211236472
투수WAR,-0.0011259121361858412
ERA+,-0.0010440109346366608
GPA,-0.0008134498691467626
wOBA,-0.0005341466073768032
FIP,0.00017596196952128425
WHIP,0.000857952663715425
타자WPA,0.0010575772200463421
RC27,0.00120806607182323
투수WPA,0.001915444907995285
ERA,0.002729641542904815
OPS,0.0040833787480164556
XR27,0.004424912019310253
