feature,mean_importance
투수WAR,-1.286151132678782e-06
WHIP,1.0064794654816607e-05
XR27,1.9887793540251272e-05
타자WAR,4.149652274037486e-05
ERA,5.996516884238937e-05
ERA+,9.651161197471636e-05
RC27,0.00017688313097404982
wRC+,0.00022326276626960387
OPS,0.00032946187037673544
FIP+,0.0007239372401782256
wOBA,0.0008036736086952798
FIP,0.0017688987251719842
투수WPA,0.003022808801277157
GPA,0.0037744799746545167
타자WPA,0.005482628788949655
