feature,mean_importance
투수WPA,-0.0009933749885082115
타자WAR,-0.0008358698036103741
wRC+,-0.0007808970182579435
XR27,-0.0006676402246069771
ERA,-0.0004361696259701537
WHIP,-0.00035985564626046926
ERA+,-0.00022583499466197234
OPS,-0.00020089201912566138
타자WPA,-0.00018835147176280578
승률,0.00012414665802960265
투수WAR,0.00013776961154283435
wOBA,0.0001409807424546516
GPA,0.00028627506373092945
FIP+,0.000405964181131517
FIP,0.0005210415620694739
RC27,0.0017622474084150901
