feature,mean_importance
wOBA,-0.004631462332081382
PWPA,-0.0033388484850724125
PWAR,-0.0011847747253949715
GPA,-0.0004739963770904146
wRC+,0.0007072796881693842
XR27,0.0007438237751519674
WHIP,0.0028935689310982033
RC27,0.0036514033373397856
ERA,0.003948920834541274
FIP,0.004705338096632311
BWPA,0.011374552755341438
BWAR,0.012105207877815372
