0,0.045109129888378945,0.039232588602328054
1,0.04000609611632871,0.025499814739471858
2,0.04812483272948836,0.03443046034112835
3,0.045852616537210254,0.03167669280109809
4,0.04451779166693425,0.031194288243965893
5,0.04836232524357449,0.03413678166920109
6,0.046745454863951805,0.03332720252061028
7,0.046566934182865186,0.033637606261825596
8,0.04896001685267664,0.036060316436418
9,0.04804721210598015,0.03575551958642908
10,0.0469093964866983,0.033540467661823996
11,0.04606892697918886,0.032428566446584414
12,0.0478140411671114,0.034422567498657464
13,0.04945099453758147,0.036180270640824234
14,0.048768087824449496,0.0357704166387959
15,0.048378292106565905,0.03552016929756027
16,0.047533227096790455,0.03500385905049886
17,0.04688970007858379,0.034628943700953006
18,0.046380299692710084,0.03420055321415921
19,0.045304251149067824,0.033512674443742695
20,0.04636964204711722,0.03375903519062467
21,0.04558776947594063,0.03323138197678908
22,0.04665462407683336,0.0337688404931003
23,0.047682559547111335,0.03454448630747823
24,0.04713719171933318,0.03438696810070815
25,0.04813544438201945,0.03539778179977094
26,0.04907600412134057,0.03629804479660363
27,0.04825531727411678,0.035470739396849645
28,0.047937692514845094,0.035018684281365696
29,0.04877370555908031,0.035764277313273994
30,0.04954678626003933,0.03630113413420842
31,0.049042277644607675,0.036017183681220206
32,0.04868472837952401,0.03573900488077846
33,0.04818126255982886,0.035422577211271254
34,0.04775718622247895,0.035043365677871585
35,0.04725265464642866,0.03461228731671711
36,0.04685452851931033,0.03440786808806284
37,0.04752103673566528,0.03495098999684929
38,0.048148936159223894,0.0353688447618429
39,0.0478677615193977,0.03514375171253712
40,0.04767996175555949,0.03495093425484085
41,0.04733981079006007,0.035163447972936065
42,0.047049659169546974,0.03492869827851257
43,0.04761474629966675,0.03535806795281433
44,0.0481791384202294,0.03591080774196587
45,0.04871253699643955,0.03634490985227241
46,0.048569118224773826,0.036242438472611556
47,0.04905988907688526,0.03654715845606776
48,0.049539175442261,0.03687163349609183
49,0.049147995991323995,0.036528240852314174
50,0.048909500461438694,0.03629071266394662
